Original MusicXML File,Converted Kern File,Status
olimpic-1.0-synthetic/samples/6974646/p2-s1.musicxml,converted_kern2/6974646_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6915685/p1-s2.musicxml,converted_kern2/6915685_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6915685/p1-s3.musicxml,converted_kern2/6915685_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6915685/p1-s4.musicxml,converted_kern2/6915685_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/6915685/p1-s1.musicxml,converted_kern2/6915685_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6898141/p1-s2.musicxml,converted_kern2/6898141_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6898141/p1-s3.musicxml,converted_kern2/6898141_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6898141/p2-s4.musicxml,converted_kern2/6898141_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6898141/p1-s4.musicxml,converted_kern2/6898141_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/6898141/p2-s2.musicxml,converted_kern2/6898141_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6898141/p2-s3.musicxml,converted_kern2/6898141_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6898141/p3-s1.musicxml,converted_kern2/6898141_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6898141/p3-s4.musicxml,converted_kern2/6898141_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6898141/p1-s1.musicxml,converted_kern2/6898141_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6898141/p2-s1.musicxml,converted_kern2/6898141_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6898141/p3-s3.musicxml,converted_kern2/6898141_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6898141/p3-s2.musicxml,converted_kern2/6898141_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/5043613/p1-s2.musicxml,converted_kern2/5043613_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/5043613/p1-s3.musicxml,converted_kern2/5043613_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/5043613/p2-s5.musicxml,converted_kern2/5043613_p2-s5.krn,Success
olimpic-1.0-synthetic/samples/5043613/p2-s4.musicxml,converted_kern2/5043613_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/5043613/p1-s4.musicxml,converted_kern2/5043613_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/5043613/p2-s2.musicxml,converted_kern2/5043613_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/5043613/p2-s3.musicxml,converted_kern2/5043613_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/5043613/p1-s1.musicxml,converted_kern2/5043613_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/5043613/p2-s1.musicxml,converted_kern2/5043613_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6581778/p5-s1.musicxml,converted_kern2/6581778_p5-s1.krn,Success
olimpic-1.0-synthetic/samples/6581778/p4-s2.musicxml,converted_kern2/6581778_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/6581778/p4-s3.musicxml,converted_kern2/6581778_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/6581778/p1-s2.musicxml,converted_kern2/6581778_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6581778/p1-s3.musicxml,converted_kern2/6581778_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6581778/p2-s4.musicxml,converted_kern2/6581778_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6581778/p1-s4.musicxml,converted_kern2/6581778_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/6581778/p2-s2.musicxml,converted_kern2/6581778_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6581778/p2-s3.musicxml,converted_kern2/6581778_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6581778/p3-s1.musicxml,converted_kern2/6581778_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6581778/p6-s1.musicxml,converted_kern2/6581778_p6-s1.krn,Success
olimpic-1.0-synthetic/samples/6581778/p4-s5.musicxml,converted_kern2/6581778_p4-s5.krn,Success
olimpic-1.0-synthetic/samples/6581778/p4-s4.musicxml,converted_kern2/6581778_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/6581778/p3-s4.musicxml,converted_kern2/6581778_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6581778/p1-s1.musicxml,converted_kern2/6581778_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6581778/p5-s3.musicxml,converted_kern2/6581778_p5-s3.krn,Success
olimpic-1.0-synthetic/samples/6581778/p5-s2.musicxml,converted_kern2/6581778_p5-s2.krn,Success
olimpic-1.0-synthetic/samples/6581778/p4-s1.musicxml,converted_kern2/6581778_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/6581778/p6-s4.musicxml,converted_kern2/6581778_p6-s4.krn,Success
olimpic-1.0-synthetic/samples/6581778/p5-s4.musicxml,converted_kern2/6581778_p5-s4.krn,Success
olimpic-1.0-synthetic/samples/6581778/p6-s3.musicxml,converted_kern2/6581778_p6-s3.krn,Success
olimpic-1.0-synthetic/samples/6581778/p6-s2.musicxml,converted_kern2/6581778_p6-s2.krn,Success
olimpic-1.0-synthetic/samples/6581778/p2-s1.musicxml,converted_kern2/6581778_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6581778/p3-s3.musicxml,converted_kern2/6581778_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6581778/p3-s2.musicxml,converted_kern2/6581778_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6980464/p1-s2.musicxml,converted_kern2/6980464_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6980464/p1-s3.musicxml,converted_kern2/6980464_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6980464/p1-s4.musicxml,converted_kern2/6980464_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/6980464/p1-s1.musicxml,converted_kern2/6980464_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6900961/p1-s2.musicxml,converted_kern2/6900961_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6900961/p1-s3.musicxml,converted_kern2/6900961_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6900961/p2-s4.musicxml,converted_kern2/6900961_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6900961/p1-s4.musicxml,converted_kern2/6900961_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/6900961/p2-s2.musicxml,converted_kern2/6900961_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6900961/p2-s3.musicxml,converted_kern2/6900961_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6900961/p3-s1.musicxml,converted_kern2/6900961_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6900961/p3-s4.musicxml,converted_kern2/6900961_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6900961/p3-s5.musicxml,converted_kern2/6900961_p3-s5.krn,Success
olimpic-1.0-synthetic/samples/6900961/p1-s1.musicxml,converted_kern2/6900961_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6900961/p2-s1.musicxml,converted_kern2/6900961_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6900961/p3-s3.musicxml,converted_kern2/6900961_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6900961/p3-s2.musicxml,converted_kern2/6900961_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6598231/p1-s2.musicxml,converted_kern2/6598231_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6598231/p1-s3.musicxml,converted_kern2/6598231_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6598231/p2-s4.musicxml,converted_kern2/6598231_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6598231/p1-s4.musicxml,converted_kern2/6598231_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/6598231/p2-s2.musicxml,converted_kern2/6598231_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6598231/p2-s3.musicxml,converted_kern2/6598231_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6598231/p3-s1.musicxml,converted_kern2/6598231_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6598231/p3-s4.musicxml,converted_kern2/6598231_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6598231/p1-s1.musicxml,converted_kern2/6598231_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6598231/p2-s1.musicxml,converted_kern2/6598231_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6598231/p3-s3.musicxml,converted_kern2/6598231_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6598231/p3-s2.musicxml,converted_kern2/6598231_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6592539/p1-s2.musicxml,converted_kern2/6592539_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6592539/p1-s3.musicxml,converted_kern2/6592539_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6592539/p2-s5.musicxml,converted_kern2/6592539_p2-s5.krn,Success
olimpic-1.0-synthetic/samples/6592539/p2-s4.musicxml,converted_kern2/6592539_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6592539/p1-s5.musicxml,converted_kern2/6592539_p1-s5.krn,Success
olimpic-1.0-synthetic/samples/6592539/p1-s4.musicxml,converted_kern2/6592539_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/6592539/p2-s2.musicxml,converted_kern2/6592539_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6592539/p2-s3.musicxml,converted_kern2/6592539_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6592539/p2-s6.musicxml,converted_kern2/6592539_p2-s6.krn,Success
olimpic-1.0-synthetic/samples/6592539/p1-s1.musicxml,converted_kern2/6592539_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6592539/p2-s1.musicxml,converted_kern2/6592539_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6505088/p4-s2.musicxml,converted_kern2/6505088_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/6505088/p4-s3.musicxml,converted_kern2/6505088_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/6505088/p1-s2.musicxml,converted_kern2/6505088_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6505088/p1-s3.musicxml,converted_kern2/6505088_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6505088/p2-s4.musicxml,converted_kern2/6505088_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6505088/p2-s2.musicxml,converted_kern2/6505088_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6505088/p2-s3.musicxml,converted_kern2/6505088_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6505088/p3-s1.musicxml,converted_kern2/6505088_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6505088/p4-s4.musicxml,converted_kern2/6505088_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/6505088/p3-s4.musicxml,converted_kern2/6505088_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6505088/p1-s1.musicxml,converted_kern2/6505088_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6505088/p4-s1.musicxml,converted_kern2/6505088_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/6505088/p2-s1.musicxml,converted_kern2/6505088_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6505088/p3-s3.musicxml,converted_kern2/6505088_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6505088/p3-s2.musicxml,converted_kern2/6505088_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/5646201/p4-s2.musicxml,converted_kern2/5646201_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/5646201/p4-s3.musicxml,converted_kern2/5646201_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/5646201/p1-s2.musicxml,converted_kern2/5646201_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/5646201/p1-s3.musicxml,converted_kern2/5646201_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/5646201/p2-s4.musicxml,converted_kern2/5646201_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/5646201/p1-s4.musicxml,converted_kern2/5646201_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/5646201/p2-s2.musicxml,converted_kern2/5646201_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/5646201/p2-s3.musicxml,converted_kern2/5646201_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/5646201/p3-s1.musicxml,converted_kern2/5646201_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/5646201/p4-s4.musicxml,converted_kern2/5646201_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/5646201/p3-s4.musicxml,converted_kern2/5646201_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/5646201/p1-s1.musicxml,converted_kern2/5646201_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/5646201/p4-s1.musicxml,converted_kern2/5646201_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/5646201/p2-s1.musicxml,converted_kern2/5646201_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/5646201/p3-s3.musicxml,converted_kern2/5646201_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/5646201/p3-s2.musicxml,converted_kern2/5646201_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/4985985/p1-s2.musicxml,converted_kern2/4985985_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/4985985/p1-s3.musicxml,converted_kern2/4985985_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/4985985/p2-s4.musicxml,converted_kern2/4985985_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/4985985/p1-s4.musicxml,converted_kern2/4985985_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/4985985/p2-s2.musicxml,converted_kern2/4985985_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/4985985/p2-s3.musicxml,converted_kern2/4985985_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/4985985/p3-s1.musicxml,converted_kern2/4985985_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/4985985/p3-s4.musicxml,converted_kern2/4985985_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/4985985/p1-s1.musicxml,converted_kern2/4985985_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/4985985/p2-s1.musicxml,converted_kern2/4985985_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/4985985/p3-s3.musicxml,converted_kern2/4985985_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/4985985/p3-s2.musicxml,converted_kern2/4985985_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6656152/p4-s2.musicxml,converted_kern2/6656152_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/6656152/p4-s3.musicxml,converted_kern2/6656152_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/6656152/p1-s2.musicxml,converted_kern2/6656152_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6656152/p1-s3.musicxml,converted_kern2/6656152_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6656152/p2-s4.musicxml,converted_kern2/6656152_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6656152/p2-s2.musicxml,converted_kern2/6656152_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6656152/p2-s3.musicxml,converted_kern2/6656152_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6656152/p3-s1.musicxml,converted_kern2/6656152_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6656152/p4-s4.musicxml,converted_kern2/6656152_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/6656152/p3-s4.musicxml,converted_kern2/6656152_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6656152/p1-s1.musicxml,converted_kern2/6656152_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6656152/p4-s1.musicxml,converted_kern2/6656152_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/6656152/p2-s1.musicxml,converted_kern2/6656152_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6656152/p3-s3.musicxml,converted_kern2/6656152_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6656152/p3-s2.musicxml,converted_kern2/6656152_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/4978478/p1-s2.musicxml,converted_kern2/4978478_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/4978478/p1-s3.musicxml,converted_kern2/4978478_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/4978478/p2-s5.musicxml,converted_kern2/4978478_p2-s5.krn,Success
olimpic-1.0-synthetic/samples/4978478/p2-s4.musicxml,converted_kern2/4978478_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/4978478/p1-s5.musicxml,converted_kern2/4978478_p1-s5.krn,Success
olimpic-1.0-synthetic/samples/4978478/p1-s4.musicxml,converted_kern2/4978478_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/4978478/p2-s2.musicxml,converted_kern2/4978478_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/4978478/p2-s3.musicxml,converted_kern2/4978478_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/4978478/p3-s1.musicxml,converted_kern2/4978478_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/4978478/p3-s4.musicxml,converted_kern2/4978478_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/4978478/p3-s5.musicxml,converted_kern2/4978478_p3-s5.krn,Success
olimpic-1.0-synthetic/samples/4978478/p1-s1.musicxml,converted_kern2/4978478_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/4978478/p2-s1.musicxml,converted_kern2/4978478_p2-s1.krn,Failure
olimpic-1.0-synthetic/samples/4978478/p3-s3.musicxml,converted_kern2/4978478_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/4978478/p3-s2.musicxml,converted_kern2/4978478_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/5004771/p5-s1.musicxml,converted_kern2/5004771_p5-s1.krn,Success
olimpic-1.0-synthetic/samples/5004771/p4-s2.musicxml,converted_kern2/5004771_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/5004771/p4-s3.musicxml,converted_kern2/5004771_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/5004771/p1-s2.musicxml,converted_kern2/5004771_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/5004771/p1-s3.musicxml,converted_kern2/5004771_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/5004771/p2-s4.musicxml,converted_kern2/5004771_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/5004771/p1-s4.musicxml,converted_kern2/5004771_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/5004771/p2-s2.musicxml,converted_kern2/5004771_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/5004771/p2-s3.musicxml,converted_kern2/5004771_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/5004771/p3-s1.musicxml,converted_kern2/5004771_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/5004771/p4-s4.musicxml,converted_kern2/5004771_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/5004771/p3-s4.musicxml,converted_kern2/5004771_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/5004771/p1-s1.musicxml,converted_kern2/5004771_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/5004771/p5-s3.musicxml,converted_kern2/5004771_p5-s3.krn,Success
olimpic-1.0-synthetic/samples/5004771/p5-s2.musicxml,converted_kern2/5004771_p5-s2.krn,Success
olimpic-1.0-synthetic/samples/5004771/p4-s1.musicxml,converted_kern2/5004771_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/5004771/p5-s4.musicxml,converted_kern2/5004771_p5-s4.krn,Success
olimpic-1.0-synthetic/samples/5004771/p2-s1.musicxml,converted_kern2/5004771_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/5004771/p3-s3.musicxml,converted_kern2/5004771_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/5004771/p3-s2.musicxml,converted_kern2/5004771_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6652350/p1-s2.musicxml,converted_kern2/6652350_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6652350/p1-s3.musicxml,converted_kern2/6652350_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6652350/p2-s4.musicxml,converted_kern2/6652350_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6652350/p2-s2.musicxml,converted_kern2/6652350_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6652350/p2-s3.musicxml,converted_kern2/6652350_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6652350/p3-s1.musicxml,converted_kern2/6652350_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6652350/p3-s4.musicxml,converted_kern2/6652350_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6652350/p1-s1.musicxml,converted_kern2/6652350_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6652350/p2-s1.musicxml,converted_kern2/6652350_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6652350/p3-s3.musicxml,converted_kern2/6652350_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6652350/p3-s2.musicxml,converted_kern2/6652350_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6548281/p7-s4.musicxml,converted_kern2/6548281_p7-s4.krn,Failure
olimpic-1.0-synthetic/samples/6548281/p5-s1.musicxml,converted_kern2/6548281_p5-s1.krn,Success
olimpic-1.0-synthetic/samples/6548281/p4-s2.musicxml,converted_kern2/6548281_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/6548281/p4-s3.musicxml,converted_kern2/6548281_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/6548281/p1-s2.musicxml,converted_kern2/6548281_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6548281/p1-s3.musicxml,converted_kern2/6548281_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6548281/p2-s4.musicxml,converted_kern2/6548281_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6548281/p2-s2.musicxml,converted_kern2/6548281_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6548281/p2-s3.musicxml,converted_kern2/6548281_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6548281/p3-s1.musicxml,converted_kern2/6548281_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6548281/p7-s2.musicxml,converted_kern2/6548281_p7-s2.krn,Success
olimpic-1.0-synthetic/samples/6548281/p7-s3.musicxml,converted_kern2/6548281_p7-s3.krn,Success
olimpic-1.0-synthetic/samples/6548281/p6-s1.musicxml,converted_kern2/6548281_p6-s1.krn,Success
olimpic-1.0-synthetic/samples/6548281/p4-s4.musicxml,converted_kern2/6548281_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/6548281/p3-s4.musicxml,converted_kern2/6548281_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6548281/p1-s1.musicxml,converted_kern2/6548281_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6548281/p5-s3.musicxml,converted_kern2/6548281_p5-s3.krn,Success
olimpic-1.0-synthetic/samples/6548281/p5-s2.musicxml,converted_kern2/6548281_p5-s2.krn,Success
olimpic-1.0-synthetic/samples/6548281/p4-s1.musicxml,converted_kern2/6548281_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/6548281/p6-s4.musicxml,converted_kern2/6548281_p6-s4.krn,Success
